,0,1
84,0.99997556,2.4381694e-05
85,0.9999802,1.9807814e-05
86,0.9997749,0.00022508732
87,0.99974424,0.00025571318
88,0.9992036,0.00079645787
89,0.9998729,0.0001270285
90,0.99956506,0.00043491047
91,0.99995565,4.4336255e-05
92,0.99999595,4.024272e-06
93,0.999997,3.0059261e-06
94,0.9999808,1.9214502e-05
95,0.99999845,1.5896646e-06
96,0.99949956,0.00050037686
97,0.9999963,3.6545528e-06
98,0.9999976,2.3941154e-06
99,0.9996829,0.0003171113
100,0.9996977,0.00030235245
101,0.9999813,1.876835e-05
102,0.9998716,0.00012839756
103,0.99986243,0.00013752724
104,0.999998,2.0542961e-06
105,0.99718094,0.0028190773
106,0.99986625,0.00013371727
107,0.9984244,0.0015756412
108,0.99999404,5.928179e-06
109,0.9984535,0.0015465418
110,0.81692743,0.18307255
111,0.018162338,0.9818377
112,2.193137e-09,1.0
113,0.0036814164,0.9963186
114,0.07353691,0.92646307
115,0.9999269,7.304592e-05
116,0.999059,0.00094101025
117,0.96021533,0.039784677
118,0.99787724,0.002122824
119,0.9993844,0.0006156027
120,0.99893326,0.0010667326
121,0.9999459,5.4172855e-05
122,0.9999927,7.2469347e-06
123,0.9997485,0.0002515079
124,0.9991271,0.00087290845
125,0.9924136,0.0075864554
126,0.9879326,0.0120673245
127,0.92733055,0.07266941
128,0.93065625,0.06934374
129,0.99899286,0.0010070801
130,0.999979,2.0950703e-05
131,0.99998474,1.5308055e-05
132,0.9999709,2.906736e-05
133,0.9998945,0.000105493935
134,0.99996316,3.6881887e-05
135,0.9997545,0.00024555367
136,0.9999927,7.3054866e-06
137,0.99999905,1.0069505e-06
138,0.9999968,3.2529151e-06
139,0.99999774,2.3233729e-06
140,0.99999905,9.957821e-07
141,0.9999932,6.7445512e-06
142,0.99999917,7.8251276e-07
143,0.9999858,1.4138329e-05
144,0.9999647,3.5266137e-05
145,0.9999515,4.8525184e-05
146,0.9999993,7.648453e-07
147,0.9999585,4.149868e-05
148,0.99999404,5.9435365e-06
149,0.9999844,1.5583095e-05
150,0.99944705,0.00055292307
151,0.9999927,7.2605417e-06
152,0.99999976,2.6530526e-07
153,0.99986315,0.00013678567
154,0.9998431,0.00015683498
155,0.9999697,3.0297384e-05
156,0.9988086,0.0011914299
157,0.999997,2.9591286e-06
158,0.99999774,2.300783e-06
159,0.9999931,6.8938343e-06
160,0.9999932,6.7894553e-06
161,0.99999976,2.2725376e-07
162,0.99999523,4.825362e-06
163,0.9999988,1.2313444e-06
164,0.99995387,4.617154e-05
165,0.9999863,1.3728302e-05
166,0.99999154,8.499724e-06
167,0.9997391,0.00026089416
168,0.99995136,4.8625843e-05
169,0.99999595,4.0086366e-06
170,0.9999999,1.3279194e-07
171,0.99999976,2.5467847e-07
172,0.99999976,2.5028618e-07
173,0.9999999,1.5120692e-07
174,0.99999964,3.7761706e-07
175,0.99998116,1.8865972e-05
176,0.9998865,0.00011351298
177,0.9999951,4.9293303e-06
178,0.99988925,0.00011068925
179,0.9999963,3.6423294e-06
180,0.999987,1.2960856e-05
181,0.9999943,5.699792e-06
182,0.9999987,1.2883719e-06
183,0.9999969,3.0492579e-06
184,0.9999982,1.7714142e-06
185,0.99999213,7.854632e-06
186,0.99998915,1.0808145e-05
187,0.9999974,2.5706888e-06
188,0.9999434,5.6605146e-05
189,0.99993205,6.798399e-05
190,0.99984205,0.0001578716
191,0.9166559,0.083344035
192,0.99151236,0.008487627
193,0.9992231,0.00077689544
194,0.8523888,0.14761119
195,0.99991417,8.5792926e-05
196,0.99992156,7.839362e-05
197,0.99892586,0.0010741624
198,0.99986494,0.00013501711
199,0.9998814,0.00011863992
200,0.9999449,5.505283e-05
201,0.99999833,1.6575801e-06
202,0.99998844,1.1569227e-05
203,0.99999833,1.6264268e-06
204,0.99999714,2.8806053e-06
205,0.9999789,2.1135207e-05
206,0.99998,1.9984402e-05
207,0.9999932,6.848137e-06
208,0.99999356,6.452088e-06
209,0.99997735,2.2595768e-05
210,0.9999995,5.004775e-07
211,0.99999344,6.549432e-06
212,0.9999993,6.661818e-07
213,0.99964964,0.00035029664
214,0.9999969,3.043323e-06
215,0.9999547,4.5318066e-05
216,0.99999976,2.675483e-07
217,0.99999976,2.976085e-07
218,0.9999995,4.9928707e-07
219,0.99999964,3.0955357e-07
220,0.99995446,4.5505447e-05
221,0.9999987,1.305695e-06
222,0.99997497,2.5010413e-05
223,0.99981683,0.00018323166
224,0.9999964,3.5727974e-06
225,0.99998057,1.9434856e-05
226,0.9999951,4.9198106e-06
227,0.9999889,1.1046547e-05
228,0.99961543,0.00038456675
229,0.99999475,5.222481e-06
230,0.9998733,0.00012671758
231,0.9999908,9.133592e-06
232,0.9999988,1.1797313e-06
233,0.997996,0.002004037
234,0.9973074,0.002692635
235,0.9417943,0.058205705
236,0.99448264,0.0055174106
237,0.99964607,0.0003539763
238,0.99994755,5.2409865e-05
239,0.99942636,0.0005736557
240,0.9996032,0.00039676297
241,0.99995315,4.686739e-05
242,0.9878328,0.012167189
243,0.99999547,4.5384595e-06
244,0.9999771,2.2940434e-05
245,0.9994313,0.0005686946
246,0.9999628,3.7248217e-05
247,0.98425055,0.015749427
248,0.7401223,0.25987765
249,0.9929014,0.0070986333
250,0.99649125,0.003508681
251,0.9983348,0.001665185
252,0.9999937,6.2737035e-06
253,0.9992207,0.0007792332
254,0.99369675,0.0063032443
255,0.9984906,0.001509446
256,0.9999187,8.131816e-05
257,0.99988747,0.000112573776
258,0.9976725,0.0023275102
259,0.9998215,0.0001785876
260,0.99836534,0.0016347164
261,0.99975985,0.00024020644
262,0.9971551,0.0028448878
263,0.99910825,0.00089176634
264,0.999912,8.794971e-05
265,0.9999769,2.3111292e-05
266,0.9999732,2.680502e-05
267,0.99994135,5.8643753e-05
268,0.9865602,0.013439744
269,0.9798457,0.020154322
270,0.99999034,9.681276e-06
271,0.99995553,4.4455606e-05
272,0.99926776,0.0007322664
273,0.9999894,1.057512e-05
274,1.0,5.1001226e-08
275,0.9999672,3.2774762e-05
276,0.99999547,4.517094e-06
277,0.9999908,9.1378615e-06
278,0.99940217,0.0005978055
279,0.99999714,2.8538927e-06
280,0.99994874,5.130279e-05
281,0.999985,1.5010999e-05
282,0.9999995,4.234962e-07
283,0.9999989,1.1155569e-06
284,0.9958865,0.00411355
285,0.9998273,0.00017268186
286,0.9998895,0.00011055055
287,0.99999726,2.773159e-06
288,0.9999784,2.1613101e-05
289,0.9999987,1.358375e-06
290,0.9999927,7.216658e-06
291,1.0,5.820547e-08
292,0.9999622,3.7811213e-05
293,0.9998996,0.00010037058
294,0.99996495,3.5061552e-05
295,0.9999802,1.9736724e-05
296,0.99999404,5.913413e-06
297,0.9999945,5.449232e-06
298,0.9999964,3.6272822e-06
299,0.9996513,0.00034868103
300,0.99996424,3.5805602e-05
301,0.99999917,8.275582e-07
302,0.9999968,3.248801e-06
303,0.9999759,2.4050927e-05
304,0.99999964,4.0040106e-07
305,0.99857044,0.0014295139
306,0.9995314,0.00046860203
307,0.99953914,0.00046084833
308,0.89037824,0.10962171
309,0.0010762243,0.9989237
310,1.3804083e-07,0.9999999
311,0.0665186,0.93348134
312,0.008853743,0.99114627
313,0.9952551,0.004744952
314,0.9996666,0.0003333973
315,0.97841585,0.021584094
316,0.9996984,0.0003016787
317,0.98499346,0.015006541
318,0.9705992,0.029400883
319,0.99999106,8.9018295e-06
320,0.9994702,0.0005297965
321,0.99999976,2.7618998e-07
322,0.9996393,0.00036074908
323,0.9998729,0.00012700439
324,0.9999789,2.1084032e-05
325,0.99908173,0.0009182802
326,0.9999521,4.7938338e-05
327,0.9999746,2.5399511e-05
328,0.99967635,0.00032371044
329,0.9977012,0.0022987297
330,0.99775606,0.0022439226
331,0.9998609,0.00013913422
332,0.99987555,0.0001244638
333,0.99999714,2.8695554e-06
334,0.99998164,1.8325269e-05
335,0.99999297,7.0378783e-06
336,0.99998987,1.0111469e-05
337,0.9999883,1.1634561e-05
338,0.9999994,5.79869e-07
339,0.99995255,4.7420956e-05
340,0.9999944,5.551766e-06
341,0.9999459,5.4171356e-05
342,0.99980396,0.00019600427
343,0.9996741,0.00032587297
344,0.9999974,2.6103173e-06
345,0.9999789,2.1085802e-05
346,0.99998665,1.3337286e-05
347,0.99999607,3.9199617e-06
348,0.99999714,2.8068916e-06
349,0.99984264,0.00015733631
350,0.9999858,1.4140783e-05
351,0.99996006,3.990385e-05
352,0.9999969,3.0473248e-06
353,0.99999774,2.2316933e-06
354,0.9999659,3.403413e-05
355,0.99998605,1.3889515e-05
356,0.9999951,4.867221e-06
357,0.9999913,8.746496e-06
358,0.99999785,2.1509134e-06
359,0.9999999,8.429234e-08
360,0.9999987,1.3318642e-06
361,0.99999905,9.148046e-07
362,0.99997735,2.2706867e-05
363,0.996327,0.0036730256
364,0.9999913,8.668372e-06
365,0.9999949,5.0978992e-06
366,0.9995797,0.00042028102
367,0.9999871,1.28300435e-05
368,0.99987316,0.00012677413
369,0.99999046,9.48058e-06
370,0.99999976,2.9461768e-07
371,0.99999475,5.2517685e-06
372,0.9999999,1.0352128e-07
373,0.99998355,1.6398257e-05
374,0.9999714,2.8603983e-05
375,0.9999039,9.606732e-05
376,0.99999547,4.5487377e-06
377,0.99791366,0.0020863654
378,0.9999906,9.36467e-06
379,0.9999975,2.5224706e-06
380,0.9999975,2.4483693e-06
381,0.9999937,6.324091e-06
382,0.99999774,2.2769077e-06
383,0.9999995,5.03518e-07
384,0.99982065,0.00017936919
385,0.9999943,5.7090133e-06
386,0.99999976,2.7351794e-07
387,0.9997924,0.00020757332
388,0.99860805,0.0013920255
389,0.9986576,0.0013424092
390,0.99999416,5.7993866e-06
391,0.9999858,1.4143278e-05
392,0.9999502,4.97876e-05
393,0.9999901,9.868173e-06
394,0.9999634,3.663416e-05
395,0.9999924,7.595444e-06
396,0.999998,1.995563e-06
397,0.9999988,1.2178406e-06
398,0.99998343,1.660819e-05
399,0.999992,8.034743e-06
400,0.99999,9.955324e-06
401,0.9999871,1.28822985e-05
402,0.99999976,2.6167876e-07
403,0.99998987,1.0121107e-05
404,0.9952775,0.00472248
405,0.99994206,5.794543e-05
406,0.99999976,2.3546473e-07
407,0.9999993,6.688861e-07
408,0.9999999,1.2975987e-07
409,0.9998561,0.00014390376
410,0.99996984,3.009988e-05
411,0.99998975,1.0193874e-05
412,0.9999825,1.7523436e-05
413,0.9999895,1.0471492e-05
414,0.99998033,1.9616256e-05
415,0.999997,3.0325946e-06
416,0.9999814,1.8608735e-05
417,0.9999943,5.6951953e-06
418,0.99998665,1.3383628e-05
419,0.99999726,2.753833e-06
420,0.9999976,2.4353053e-06
421,0.99998784,1.2179219e-05
422,0.99998856,1.1429352e-05
423,0.9997328,0.0002671966
424,0.9999988,1.1670081e-06
425,0.9999962,3.7774419e-06
426,0.9999777,2.2241791e-05
427,0.9999864,1.357582e-05
428,0.9999778,2.217785e-05
429,0.999987,1.2935874e-05
430,0.9999974,2.6672924e-06
431,0.99993825,6.176029e-05
432,0.9973763,0.0026236635
433,0.9974605,0.0025395427
434,0.9951047,0.0048953304
435,0.9958097,0.0041903527
436,0.9998779,0.00012205535
437,0.9999093,9.074527e-05
438,0.99999154,8.425282e-06
439,0.9997377,0.0002622893
440,0.9997501,0.00024993333
441,0.9987961,0.0012038924
442,0.998684,0.001316003
443,0.9783528,0.021647252
444,0.96739936,0.032600693
445,0.9656095,0.034390464
446,0.96128607,0.038713954
447,0.9998393,0.00016062068
448,0.9999169,8.309857e-05
449,0.99689925,0.003100783
450,0.9938018,0.0061982903
451,0.9999727,2.7241644e-05
452,0.9997607,0.00023928522
453,0.99960226,0.00039770835
454,0.9981554,0.0018446109
455,0.9746976,0.025302414
456,0.9991248,0.00087518623
457,0.99999833,1.6691586e-06
458,0.99975246,0.0002475572
459,0.9998312,0.00016881236
460,0.98946124,0.010538708
461,0.989391,0.010608958
462,0.9999492,5.0756644e-05
463,0.9997168,0.0002831384
464,0.9999882,1.1761223e-05
465,0.99997485,2.5111123e-05
466,0.99999976,2.6247582e-07
467,0.99992466,7.5326825e-05
468,0.99986756,0.00013237984
469,0.9999963,3.6993104e-06
470,0.99999344,6.5063577e-06
471,0.99999976,1.8318559e-07
472,0.999982,1.8050547e-05
473,0.99999774,2.2831068e-06
474,0.99999595,4.0185923e-06
475,0.9999665,3.3476543e-05
476,0.9999778,2.2194543e-05
477,0.99999976,2.8862237e-07
478,0.99999464,5.355544e-06
479,0.9999088,9.114211e-05
480,0.99989116,0.0001088448
481,0.9999747,2.525729e-05
482,0.99995387,4.6150322e-05
483,0.9999404,5.961471e-05
484,0.9998913,0.000108735665
485,0.9999614,3.8669772e-05
486,0.9999969,3.1224831e-06
487,0.99967897,0.00032109045
488,0.99997175,2.8254817e-05
489,0.9997526,0.0002474109
490,0.99997854,2.142034e-05
491,0.99999416,5.8873775e-06
492,0.9999409,5.9171012e-05
493,0.99999774,2.2463091e-06
494,0.99936754,0.00063242373
495,0.99998283,1.7223983e-05
496,0.9999814,1.8565092e-05
497,0.9999689,3.108104e-05
498,0.99971455,0.00028540063
499,0.99998987,1.0172568e-05
500,0.9999628,3.7183127e-05
501,0.99995875,4.128533e-05
502,0.99999976,2.94849e-07
503,0.999964,3.598617e-05
504,0.99999833,1.619241e-06
505,0.9999995,4.5623995e-07
506,0.99929476,0.000705255
507,0.04240165,0.95759827
508,0.0004851889,0.9995148
509,0.0045915595,0.9954085
510,0.7879732,0.21202672
511,0.8430157,0.15698427
512,0.9999802,1.9814652e-05
513,0.9982377,0.001762305
514,0.040107824,0.95989215
515,0.9999368,6.312539e-05
516,0.9999907,9.344161e-06
517,0.7267754,0.27322462
518,0.9985549,0.0014451357
519,0.9998846,0.00011537303
520,0.99999166,8.401325e-06
521,0.9996025,0.0003975389
522,0.9997069,0.0002930374
523,0.99837804,0.0016219505
524,0.9999312,6.8766676e-05
525,0.99939215,0.0006077816
526,0.9995432,0.00045681512
527,0.9999424,5.7527424e-05
528,0.997232,0.0027679815
529,0.9999999,1.2967055e-07
530,0.99999774,2.2761585e-06
531,0.9999931,6.9671987e-06
532,0.999998,2.070262e-06
533,0.99992156,7.840933e-05
534,0.99999654,3.452767e-06
535,0.9999871,1.2883552e-05
536,0.99998987,1.0124601e-05
537,0.99998057,1.9449244e-05
538,0.9999976,2.3251193e-06
539,0.9996487,0.00035129156
540,0.9999815,1.8498466e-05
541,0.9999974,2.6610269e-06
542,0.9999634,3.654755e-05
543,0.9999932,6.7528667e-06
544,0.99999523,4.748527e-06
545,0.9999968,3.2127373e-06
546,0.99993134,6.860796e-05
547,0.99999976,2.82572e-07
548,0.9999877,1.2258725e-05
549,0.9999989,1.1017047e-06
550,0.99981207,0.00018792604
551,0.9999993,6.876742e-07
552,0.999987,1.3025277e-05
553,0.9999846,1.5353156e-05
554,0.99999917,8.790479e-07
555,0.99999905,9.181688e-07
556,0.99983716,0.00016282224
557,0.99999785,2.172477e-06
558,0.9999995,4.8299063e-07
559,0.9999999,1.6416487e-07
560,0.9892833,0.010716665
561,0.9999969,3.0757421e-06
562,0.99996483,3.5156e-05
563,0.99986756,0.00013248151
564,0.99945754,0.00054246385
565,0.9999887,1.1279511e-05
566,0.9999565,4.3526252e-05
567,0.99999034,9.651795e-06
568,0.99999785,2.120509e-06
569,0.9999969,3.0976491e-06
570,0.99999464,5.3078493e-06
571,0.9999554,4.461836e-05
572,0.99999785,2.1723465e-06
573,0.99999976,2.0531901e-07
574,0.9999989,1.1191148e-06
575,0.9999964,3.6142608e-06
576,0.9999887,1.1285084e-05
577,0.99999464,5.361768e-06
578,0.9999994,5.650195e-07
579,0.9999995,4.802252e-07
580,1.0,4.7862898e-08
581,0.99999654,3.4987718e-06
582,0.9999982,1.7689932e-06
583,0.99999774,2.2979257e-06
584,0.9999995,4.231014e-07
585,0.9995803,0.0004196827
586,0.99726343,0.0027366274
587,0.9999393,6.0657014e-05
588,0.99996555,3.4438617e-05
589,0.99999976,2.8715544e-07
590,0.99999714,2.8920947e-06
591,0.9999908,9.1710535e-06
592,0.999984,1.5973596e-05
593,0.999995,4.959867e-06
594,0.9999969,3.1546053e-06
595,0.999998,2.0228658e-06
596,0.9999441,5.595852e-05
597,0.9999994,6.552129e-07
598,0.9999901,9.952705e-06
599,0.99995446,4.5485016e-05
600,0.9999176,8.232152e-05
601,0.99996233,3.7724054e-05
602,0.999485,0.0005149731
603,0.99993145,6.853218e-05
604,0.9999721,2.7854314e-05
605,0.9999995,4.7571342e-07
606,0.9999982,1.8219907e-06
607,0.9999993,6.5673237e-07
608,0.99999964,3.1287468e-07
609,0.9999207,7.922827e-05
610,0.99996233,3.7702262e-05
611,0.999985,1.50038e-05
612,0.99999833,1.6688975e-06
613,0.999997,2.9920434e-06
614,0.99999714,2.897025e-06
615,0.99999607,3.933038e-06
616,0.9995173,0.00048264198
617,0.9999999,1.4408052e-07
618,0.9999976,2.3561238e-06
619,0.9999993,6.675657e-07
620,0.9997887,0.00021127611
621,0.99999285,7.211506e-06
622,0.99999726,2.704871e-06
623,0.99980134,0.00019863465
624,0.99991643,8.361724e-05
625,0.99982303,0.00017697955
626,0.99998796,1.199653e-05
627,0.9999887,1.1303417e-05
628,0.9999726,2.73848e-05
629,0.99999654,3.4515851e-06
630,0.9997392,0.00026075737
631,0.99971527,0.0002847299
632,0.99992335,7.665588e-05
633,0.9999757,2.4334217e-05
634,0.99470216,0.005297868
635,0.9999831,1.6981132e-05
636,0.99996626,3.368052e-05
637,0.998931,0.0010689563
638,0.99960977,0.00039030224
639,0.99984336,0.00015662741
640,0.9992343,0.0007656468
641,0.999734,0.00026606282
642,0.99860317,0.0013968713
643,0.9884233,0.011576735
644,0.9997037,0.00029630665
645,0.99999464,5.316249e-06
646,0.9998166,0.00018339299
647,0.99998856,1.1491716e-05
648,0.9999943,5.711175e-06
649,0.99985754,0.000142451
650,0.9999502,4.9846654e-05
651,0.99992645,7.3602714e-05
652,0.9996321,0.00036789684
653,0.9994455,0.00055446243
654,0.99998176,1.8204471e-05
655,0.9996314,0.0003685589
656,0.9474095,0.052590523
657,0.9811751,0.018824859
658,0.9650078,0.034992263
659,0.9868367,0.013163306
660,0.9998635,0.00013646742
661,0.99950814,0.00049190305
662,0.99986386,0.00013614274
663,0.9997701,0.00022994369
664,0.9987464,0.0012535546
665,0.9999585,4.1442872e-05
666,0.9999988,1.1600818e-06
667,0.9999989,1.0314646e-06
668,0.9999875,1.2538028e-05
669,0.9999974,2.66715e-06
670,0.99999416,5.849913e-06
671,0.9999919,8.07136e-06
672,0.997703,0.00229703
673,0.9922382,0.007761748
674,0.999913,8.703888e-05
675,0.9999788,2.1204918e-05
676,0.9998952,0.00010477392
677,0.9999989,1.1060262e-06
678,0.99903286,0.000967191
679,0.99998665,1.3345493e-05
680,0.99998903,1.091348e-05
681,0.99823135,0.001768648
682,0.99991274,8.725619e-05
683,0.9999343,6.567329e-05
684,0.9999993,7.04829e-07
685,0.99999475,5.2785467e-06
686,0.9999751,2.4892484e-05
687,0.9999261,7.390648e-05
688,0.99173754,0.008262462
689,0.9998456,0.00015432188
690,0.9999862,1.3858436e-05
691,0.9998536,0.00014635785
692,0.9999765,2.3448003e-05
693,0.99880266,0.0011972956
694,0.9993005,0.0006994998
695,0.99981016,0.00018986239
696,0.9992187,0.00078130024
697,0.99994886,5.1078572e-05
698,0.99989796,0.00010202659
699,0.99999917,7.769135e-07
700,0.9999995,5.245034e-07
701,0.99999964,3.3596467e-07
702,0.99998844,1.1548162e-05
703,0.99998593,1.4033217e-05
704,0.94869524,0.05130481
705,1.6978596e-06,0.99999833
706,0.0067428816,0.99325716
707,0.9541859,0.045814116
708,0.124582335,0.8754177
709,0.15652457,0.84347546
710,0.9999577,4.2296717e-05
711,0.9999981,1.8914363e-06
712,0.99958414,0.00041583017
713,0.99997497,2.505405e-05
714,0.99997675,2.3228245e-05
715,0.82813936,0.17186064
716,0.98911613,0.010883821
717,0.96598446,0.034015536
718,0.99960524,0.00039479707
719,0.99994063,5.934947e-05
720,0.9983303,0.001669692
721,0.999907,9.293052e-05
722,0.9999689,3.1119984e-05
723,0.9997646,0.0002354021
724,0.9999708,2.9170495e-05
725,0.8988392,0.10116079
726,0.99995613,4.3895827e-05
727,0.99998605,1.3996409e-05
728,0.99997985,2.0166586e-05
729,0.99992716,7.286421e-05
730,0.9998797,0.00012031911
731,0.99999034,9.682255e-06
732,0.9999845,1.5488053e-05
733,0.9999956,4.425993e-06
734,0.9987483,0.0012516344
735,0.99978966,0.00021039121
736,0.99999094,9.094801e-06
737,0.9998977,0.00010226367
738,0.9848622,0.015137865
739,0.9999292,7.080599e-05
740,0.9999013,9.8642064e-05
741,0.99998057,1.9378556e-05
742,0.9999865,1.3524829e-05
743,0.999931,6.906083e-05
744,0.9999918,8.187955e-06
745,0.99999344,6.509467e-06
746,0.99529076,0.004709276
747,0.9999995,5.040883e-07
748,0.9998946,0.00010536565
749,0.99978656,0.0002134186
750,0.9999771,2.2882357e-05
751,0.99999654,3.4248944e-06
752,0.9999994,5.7150044e-07
753,0.99999964,3.0613745e-07
754,0.99999857,1.463513e-06
755,0.99992096,7.898386e-05
756,0.99999845,1.5398995e-06
757,0.9999621,3.7861002e-05
758,0.99924207,0.0007579005
759,0.9999969,3.0602437e-06
760,0.9999658,3.4161534e-05
761,0.9991272,0.00087280694
762,0.9968521,0.003147939
763,0.99998665,1.3363884e-05
764,0.9999852,1.4815067e-05
765,0.99999774,2.3045316e-06
766,0.99999857,1.4063316e-06
767,0.9999589,4.1134026e-05
768,0.99997675,2.3209246e-05
769,0.999869,0.00013093861
770,0.99991226,8.7766246e-05
771,0.99998736,1.2692369e-05
772,0.9999951,4.902121e-06
773,0.999997,2.9965581e-06
774,0.99992955,7.040389e-05
775,0.99997306,2.698268e-05
776,0.99990594,9.39951e-05
777,0.9999926,7.3658593e-06
778,0.9999945,5.453625e-06
779,0.99992764,7.238496e-05
780,0.9999988,1.1681796e-06
781,0.9999188,8.1190236e-05
782,0.9998965,0.00010351628
783,0.9950053,0.0049947407
784,0.9999989,1.0822675e-06
785,0.99999905,9.943625e-07
786,0.99997485,2.513513e-05
787,0.99998426,1.5720778e-05
788,1.0,4.1149192e-08
789,0.9999521,4.7975383e-05
790,0.9999865,1.34660895e-05
791,0.9999964,3.6144847e-06
792,0.99999654,3.4821314e-06
793,0.99998534,1.4628175e-05
794,0.9999949,5.109965e-06
795,0.99998593,1.4084393e-05
796,0.9999999,1.3718163e-07
797,0.9999944,5.613492e-06
798,0.9999976,2.4161118e-06
799,0.9993248,0.0006752699
800,0.99995124,4.876762e-05
801,0.99998295,1.7061075e-05
802,0.9999964,3.5438916e-06
803,0.999992,7.995965e-06
804,0.9999987,1.2968777e-06
805,0.99988115,0.00011887273
806,0.99992776,7.228536e-05
807,0.99999297,7.08879e-06
808,0.9999198,8.020739e-05
809,0.9999989,1.0747499e-06
810,0.9999999,8.3961474e-08
811,0.999998,1.9955403e-06
812,0.9999987,1.3545588e-06
813,0.9999689,3.114852e-05
814,0.9999907,9.3257695e-06
815,0.99999774,2.2973954e-06
816,0.9999999,1.2213712e-07
817,0.99940443,0.0005955805
818,0.99994814,5.1885625e-05
819,0.999997,2.984184e-06
820,0.9999988,1.2249249e-06
821,0.9998036,0.00019646515
822,0.99987316,0.0001268051
823,0.99999774,2.278552e-06
824,0.99999785,2.1180633e-06
825,0.9999994,6.514353e-07
826,0.99988735,0.000112619186
827,0.99999774,2.3115906e-06
828,0.99999714,2.919521e-06
829,0.9998865,0.00011353063
830,0.26913086,0.7308692
831,0.99971,0.00028996615
832,0.9999666,3.3375876e-05
833,0.99998784,1.2101277e-05
834,0.99967396,0.00032609428
835,0.99718887,0.0028111262
836,0.99857223,0.0014277943
837,0.9850853,0.014914741
838,0.9976701,0.0023298608
839,0.999734,0.00026602097
840,0.99683434,0.0031657265
841,0.99999774,2.2625327e-06
842,0.9999932,6.7536203e-06
843,0.99927956,0.0007204634
844,0.9999081,9.184724e-05
845,0.9996835,0.000316535
846,0.99839103,0.0016089781
847,0.99223536,0.007764631
848,0.9999957,4.325507e-06
849,0.99968433,0.00031566163
850,0.99693716,0.0030627965
851,0.9986902,0.0013097666
852,0.9999937,6.3126176e-06
853,0.9999589,4.107311e-05
854,0.999987,1.2980859e-05
855,0.9543198,0.04568027
856,0.98448455,0.015515464
857,0.99998415,1.5894366e-05
858,0.9508711,0.04912887
859,0.99951196,0.00048806157
860,0.99999774,2.2424178e-06
861,0.9999621,3.789785e-05
862,0.99978906,0.00021097498
863,0.9998753,0.00012463743
864,0.99917954,0.0008204605
865,0.9959694,0.004030586
866,0.9993407,0.0006592353
867,0.9995283,0.0004716781
868,0.99956495,0.0004350056
869,0.99998415,1.5826376e-05
870,0.9995921,0.00040794304
871,0.9999473,5.2703217e-05
872,0.9999958,4.1250905e-06
873,0.99336374,0.0066362447
874,0.9997365,0.0002635442
875,0.9998716,0.00012837748
876,0.99999726,2.713925e-06
877,0.99991107,8.8973284e-05
878,0.9999839,1.6137872e-05
879,0.99998057,1.9470177e-05
880,0.99996376,3.624586e-05
